id,amount,payment_channel,device_type,transaction_time,location,high_value_tx_count,account_creation_date,is_verified,transaction_time_weekday
TX0199,514594.8002850487,web,Mac,2024-10-20 12:49:32.888985,"Lagos, Nigeria",1,2023-12-16 12:49:32.908630,False,Sunday
TX0200,387535.7149580591,ATM,iOS,2024-10-25 12:49:32.888986,"London, UK",6,2024-02-23 12:49:32.908632,False,Friday
TX0201,284575.69312218385,POS,iOS,2024-10-17 12:49:32.888989,"New York, USA",4,2024-06-28 12:49:32.908635,False,Thursday
TX0202,681629.3898243614,mobile,iOS,2024-11-12 12:49:32.888991,"New York, USA",1,2024-05-30 12:49:32.908637,True,Tuesday
TX0203,46218.26550967097,web,Android,2024-10-20 12:49:32.888993,"London, UK",8,2024-04-29 12:49:32.908639,True,Sunday
TX0204,269544.12476869946,POS,Windows,2024-10-28 12:49:32.888995,"New York, USA",6,2024-06-07 12:49:32.908640,True,Monday
TX0205,710659.3493599637,POS,Mac,2024-10-26 12:49:32.888996,"London, UK",8,2024-10-29 12:49:32.908643,True,Saturday
TX0206,105788.42275520856,mobile,Mac,2024-11-02 12:49:32.888998,"New York, USA",7,2024-04-26 12:49:32.908644,True,Saturday
TX0207,239221.12163275856,ATM,Windows,2024-11-07 12:49:32.889000,"London, UK",3,2024-11-14 12:49:32.908646,True,Thursday
TX0208,15469.474360857126,mobile,Mac,2024-11-11 12:49:32.889002,"New York, USA",6,2024-10-30 12:49:32.908648,True,Monday
TX0209,769126.1624148907,web,Mac,2024-10-30 12:49:32.889004,"London, UK",3,2024-02-01 12:49:32.908650,True,Wednesday
TX0210,287629.7536212765,mobile,iOS,2024-10-15 12:49:32.889006,"Lagos, Nigeria",7,2024-03-05 12:49:32.908652,False,Tuesday
TX0211,176712.1020036021,web,Windows,2024-11-01 12:49:32.889008,"Lagos, Nigeria",3,2024-11-07 12:49:32.908654,False,Friday
TX0212,209189.94098846446,mobile,Mac,2024-10-27 12:49:32.889009,"Lagos, Nigeria",4,2024-11-12 12:49:32.908655,False,Sunday
TX0213,755656.8067498538,web,Android,2024-10-25 12:49:32.889011,"New York, USA",7,2023-11-23 12:49:32.908657,False,Friday
TX0214,497378.23028475605,ATM,Mac,2024-11-04 12:49:32.889013,"Berlin, Germany",2,2024-08-11 12:49:32.908660,True,Monday
TX0215,582729.1637420482,ATM,iOS,2024-10-31 12:49:32.889015,"London, UK",1,2024-10-10 12:49:32.908665,False,Thursday
TX0216,262027.4681780432,mobile,iOS,2024-10-23 12:49:32.889017,"London, UK",1,2024-03-17 12:49:32.908669,True,Wednesday
TX0217,51809.161828314995,ATM,iOS,2024-10-26 12:49:32.889019,"New York, USA",2,2024-04-01 12:49:32.908672,True,Saturday
TX0218,322540.3097089055,web,Windows,2024-10-30 12:49:32.889021,"London, UK",2,2024-01-12 12:49:32.908675,True,Wednesday
TX0219,334346.67976201605,web,Mac,2024-10-25 12:49:32.889023,"Berlin, Germany",1,2024-04-09 12:49:32.908678,False,Friday
TX0220,7277.201566432778,web,Android,2024-11-12 12:49:32.889024,"Berlin, Germany",8,2023-11-30 12:49:32.908681,False,Tuesday
TX0221,795075.718288536,web,iOS,2024-11-12 12:49:32.889026,"London, UK",9,2024-03-12 12:49:32.908684,True,Tuesday
TX0222,183025.49247431543,ATM,Mac,2024-11-02 12:49:32.889028,"Lagos, Nigeria",7,2024-08-16 12:49:32.908687,True,Saturday
TX0223,699402.0647476574,ATM,Windows,2024-11-06 12:49:32.889031,"Lagos, Nigeria",2,2023-12-03 12:49:32.908690,False,Wednesday
TX0224,918144.2990994595,POS,Android,2024-11-12 12:49:32.889032,"Berlin, Germany",8,2023-11-29 12:49:32.908693,False,Tuesday
TX0225,429581.68625930074,web,iOS,2024-10-17 12:49:32.889034,"Berlin, Germany",4,2024-10-02 12:49:32.908697,True,Thursday
TX0226,897427.0531413419,mobile,Mac,2024-10-16 12:49:32.889036,"London, UK",9,2024-08-14 12:49:32.908700,False,Wednesday
TX0227,527593.35880807,mobile,Mac,2024-10-15 12:49:32.889038,"Lagos, Nigeria",8,2024-05-12 12:49:32.908702,False,Tuesday
TX0228,254479.7106326044,mobile,Android,2024-10-22 12:49:32.889040,"New York, USA",6,2024-02-10 12:49:32.908705,True,Tuesday
TX0229,34084.400509751234,web,Mac,2024-11-14 12:49:32.889041,"New York, USA",9,2024-06-05 12:49:32.908708,True,Thursday
TX0230,288786.19847411086,ATM,Mac,2024-11-13 12:49:32.889043,"Lagos, Nigeria",1,2024-04-02 12:49:32.908711,False,Wednesday
TX0231,506850.29778564314,POS,iOS,2024-10-23 12:49:32.889045,"Lagos, Nigeria",8,2024-10-27 12:49:32.908714,True,Wednesday
TX0232,34261.0818604701,web,Windows,2024-10-29 12:49:32.889047,"London, UK",3,2024-06-22 12:49:32.908717,True,Tuesday
TX0233,141032.52067204824,mobile,Mac,2024-10-26 12:49:32.889050,"London, UK",1,2024-11-13 12:49:32.908721,True,Saturday
TX0234,233643.04311522434,web,Windows,2024-11-10 12:49:32.889051,"New York, USA",8,2023-12-31 12:49:32.908723,True,Sunday
TX0235,137468.9612107161,web,Mac,2024-11-13 12:49:32.889053,"Berlin, Germany",5,2024-01-09 12:49:32.908726,True,Wednesday
TX0236,205519.28419744087,mobile,iOS,2024-11-13 12:49:32.889055,"London, UK",4,2024-07-22 12:49:32.908730,False,Wednesday
TX0237,146952.62490405378,mobile,iOS,2024-10-28 12:49:32.889057,"Lagos, Nigeria",3,2024-01-21 12:49:32.908733,True,Monday
TX0238,144109.6298584026,mobile,Android,2024-10-25 12:49:32.889059,"London, UK",7,2023-12-22 12:49:32.908736,True,Friday
TX0239,907519.6562866607,POS,Mac,2024-11-11 12:49:32.889060,"New York, USA",3,2024-09-18 12:49:32.908739,True,Monday
TX0240,822337.9182243847,POS,Mac,2024-10-19 12:49:32.889062,"Berlin, Germany",2,2024-07-06 12:49:32.908743,False,Saturday
TX0241,83288.82020922162,POS,Mac,2024-10-23 12:49:32.889064,"Berlin, Germany",1,2024-10-03 12:49:32.908748,True,Wednesday
TX0242,670314.7638210097,mobile,iOS,2024-11-06 12:49:32.889066,"London, UK",9,2024-06-03 12:49:32.908750,False,Wednesday
TX0243,843744.0199014284,ATM,Windows,2024-11-13 12:49:32.889068,"Lagos, Nigeria",6,2024-03-21 12:49:32.908751,False,Wednesday
TX0244,848348.4887302081,ATM,Windows,2024-10-26 12:49:32.889069,"London, UK",8,2024-10-10 12:49:32.908753,True,Saturday
TX0245,475071.4122407189,ATM,Windows,2024-10-23 12:49:32.889071,"New York, USA",5,2024-02-13 12:49:32.908755,True,Wednesday
TX0246,958576.2667553545,web,iOS,2024-11-13 12:49:32.889073,"New York, USA",3,2024-02-05 12:49:32.908757,True,Wednesday
TX0247,739383.3768614065,mobile,Mac,2024-10-31 12:49:32.889075,"London, UK",4,2024-05-05 12:49:32.908759,False,Thursday
TX0248,944773.3880254508,web,iOS,2024-11-10 12:49:32.889077,"Berlin, Germany",5,2024-07-09 12:49:32.908760,False,Sunday
TX0249,813272.087154304,web,Mac,2024-11-11 12:49:32.889078,"Berlin, Germany",7,2024-03-27 12:49:32.908762,False,Monday
TX0250,130412.63377435447,mobile,Mac,2024-10-21 12:49:32.889080,"New York, USA",3,2024-01-08 12:49:32.908764,True,Monday
TX0251,940286.2845657041,mobile,Android,2024-10-17 12:49:32.889082,"Lagos, Nigeria",2,2024-03-30 12:49:32.908766,True,Thursday
TX0252,896116.1001793207,web,Windows,2024-11-10 12:49:32.889084,"Berlin, Germany",3,2024-09-12 12:49:32.908768,True,Sunday
TX0253,267082.7548219356,ATM,Mac,2024-10-17 12:49:32.889086,"Berlin, Germany",6,2023-11-18 12:49:32.908770,False,Thursday
TX0254,431430.85480385495,web,iOS,2024-10-28 12:49:32.889087,"Berlin, Germany",3,2024-10-16 12:49:32.908772,True,Monday
TX0255,139668.64680848693,ATM,Mac,2024-11-01 12:49:32.889089,"Lagos, Nigeria",6,2024-02-12 12:49:32.908773,False,Friday
TX0256,748053.8434976018,POS,Android,2024-11-09 12:49:32.889091,"Lagos, Nigeria",9,2024-09-04 12:49:32.908775,True,Saturday
TX0257,311273.6810049243,web,Android,2024-10-18 12:49:32.889093,"London, UK",2,2024-09-17 12:49:32.908777,True,Friday
TX0258,673701.3641800162,POS,Windows,2024-11-09 12:49:32.889095,"New York, USA",9,2024-01-07 12:49:32.908779,False,Saturday
TX0259,306603.96049582365,web,Mac,2024-10-30 12:49:32.889097,"Lagos, Nigeria",9,2024-05-13 12:49:32.908781,False,Wednesday
TX0260,639528.9669198559,POS,iOS,2024-11-10 12:49:32.889098,"Berlin, Germany",4,2024-02-13 12:49:32.908783,True,Sunday
TX0261,189539.291550591,web,iOS,2024-11-04 12:49:32.889100,"Berlin, Germany",2,2024-10-15 12:49:32.908784,False,Monday
TX0262,42775.0193418848,ATM,Mac,2024-11-04 12:49:32.889102,"Berlin, Germany",6,2024-10-12 12:49:32.908786,True,Monday
TX0263,314028.8722144798,web,Android,2024-10-22 12:49:32.889104,"Berlin, Germany",1,2024-03-03 12:49:32.908788,True,Tuesday
TX0264,45629.06472895242,POS,Mac,2024-10-17 12:49:32.889106,"Berlin, Germany",5,2024-01-21 12:49:32.908790,False,Thursday
TX0265,61792.50463438703,web,iOS,2024-10-24 12:49:32.889107,"New York, USA",7,2024-06-30 12:49:32.908792,False,Thursday
TX0266,66092.20415329878,POS,Windows,2024-11-02 12:49:32.889109,"Lagos, Nigeria",2,2023-11-30 12:49:32.908793,False,Saturday
TX0267,398825.0258932157,POS,Mac,2024-11-08 12:49:32.889111,"Lagos, Nigeria",4,2024-03-05 12:49:32.908795,False,Friday
TX0268,61392.78947689396,mobile,Windows,2024-11-09 12:49:32.889113,"London, UK",7,2024-10-24 12:49:32.908797,False,Saturday
TX0269,291076.792588496,mobile,iOS,2024-10-26 12:49:32.889115,"Lagos, Nigeria",8,2024-09-03 12:49:32.908799,False,Saturday
TX0270,975977.1611365747,web,Android,2024-11-12 12:49:32.889117,"Lagos, Nigeria",1,2024-06-01 12:49:32.908801,True,Tuesday
TX0271,433978.90560653934,ATM,Mac,2024-10-29 12:49:32.889118,"New York, USA",1,2024-06-25 12:49:32.908803,False,Tuesday
TX0272,684733.7962992629,mobile,Mac,2024-11-12 12:49:32.889120,"London, UK",1,2024-08-08 12:49:32.908804,False,Tuesday
TX0273,548527.9785862148,ATM,iOS,2024-10-23 12:49:32.889122,"New York, USA",7,2024-02-20 12:49:32.908806,True,Wednesday
TX0274,569733.7573045582,web,iOS,2024-10-17 12:49:32.889124,"Berlin, Germany",6,2023-11-29 12:49:32.908808,True,Thursday
TX0275,836075.2471963145,ATM,Android,2024-11-03 12:49:32.889126,"Lagos, Nigeria",9,2024-01-03 12:49:32.908810,False,Sunday
TX0276,317360.34552052506,mobile,Mac,2024-11-11 12:49:32.889128,"Lagos, Nigeria",7,2024-07-20 12:49:32.908812,False,Monday
TX0277,359305.03840419266,ATM,Android,2024-11-12 12:49:32.889129,"London, UK",1,2024-03-20 12:49:32.908814,False,Tuesday
TX0278,513964.70506174123,POS,Android,2024-10-15 12:49:32.889131,"London, UK",9,2024-10-05 12:49:32.908815,True,Tuesday
TX0279,282548.85085808364,web,Mac,2024-11-07 12:49:32.889133,"New York, USA",8,2024-10-21 12:49:32.908820,False,Thursday
TX0280,76454.95496216444,mobile,iOS,2024-10-17 12:49:32.889135,"London, UK",2,2023-11-20 12:49:32.908842,True,Thursday
TX0281,364920.5928997596,POS,iOS,2024-10-18 12:49:32.889137,"London, UK",6,2024-03-30 12:49:32.908848,False,Friday
TX0282,456581.93224620074,POS,iOS,2024-11-06 12:49:32.889138,"New York, USA",6,2024-05-21 12:49:32.908852,False,Wednesday
TX0283,35164.46327850368,mobile,iOS,2024-11-12 12:49:32.889140,"New York, USA",9,2024-08-05 12:49:32.908855,False,Tuesday
TX0284,353040.90922938025,web,Windows,2024-11-11 12:49:32.889142,"Berlin, Germany",5,2024-07-08 12:49:32.908858,True,Monday
TX0285,64776.32303600597,web,Windows,2024-10-16 12:49:32.889144,"New York, USA",4,2024-06-18 12:49:32.908863,False,Wednesday
TX0286,316908.2577414581,ATM,Android,2024-10-21 12:49:32.889146,"Berlin, Germany",9,2024-09-02 12:49:32.908866,False,Monday
TX0287,572417.5079206307,web,Windows,2024-11-05 12:49:32.889147,"Berlin, Germany",5,2024-03-25 12:49:32.908868,True,Tuesday
TX0288,567493.0478100718,mobile,iOS,2024-10-26 12:49:32.889149,"London, UK",8,2024-08-16 12:49:32.908870,True,Saturday
TX0289,277683.64586626645,POS,iOS,2024-10-20 12:49:32.889151,"Lagos, Nigeria",8,2024-03-20 12:49:32.908871,True,Sunday
TX0290,830397.614098863,web,Mac,2024-11-14 12:49:32.889153,"London, UK",5,2024-09-14 12:49:32.908873,True,Thursday
TX0291,384116.1086834094,ATM,Android,2024-11-10 12:49:32.889155,"New York, USA",2,2023-12-29 12:49:32.908875,True,Sunday
TX0292,344356.4395455687,mobile,Mac,2024-10-15 12:49:32.889157,"Berlin, Germany",2,2024-01-15 12:49:32.908877,True,Tuesday
TX0293,414694.22526902705,mobile,Windows,2024-11-13 12:49:32.889159,"London, UK",1,2023-12-08 12:49:32.908879,False,Wednesday
TX0294,636320.0631718158,mobile,iOS,2024-11-08 12:49:32.889160,"London, UK",2,2023-12-11 12:49:32.908881,False,Friday
TX0295,546065.9651803339,ATM,iOS,2024-11-02 12:49:32.889162,"Lagos, Nigeria",1,2024-10-12 12:49:32.908882,False,Saturday
TX0296,935123.7204582295,POS,Android,2024-11-14 12:49:32.889164,"Lagos, Nigeria",8,2024-06-12 12:49:32.908884,True,Thursday
TX0297,90533.42424034681,ATM,Mac,2024-11-08 12:49:32.889166,"Berlin, Germany",4,2024-07-24 12:49:32.908886,True,Friday
TX0298,388499.5936512359,ATM,Mac,2024-11-08 12:49:32.889168,"Lagos, Nigeria",4,2023-12-13 12:49:32.908888,True,Friday
TX0299,31388.364250974802,mobile,Windows,2024-10-22 12:49:32.889170,"London, UK",6,2024-02-24 12:49:32.908890,True,Tuesday
TX0300,732972.3191583616,POS,Android,2024-11-11 12:49:32.889171,"Berlin, Germany",3,2024-06-23 12:49:32.908892,False,Monday
TX0301,271886.60847496294,ATM,Windows,2024-11-11 12:49:32.889173,"Berlin, Germany",6,2024-10-02 12:49:32.908894,False,Monday
TX0302,3663.3607363684932,mobile,iOS,2024-11-11 12:49:32.889175,"Lagos, Nigeria",3,2023-12-26 12:49:32.908895,False,Monday
TX0303,187095.2585594465,POS,Android,2024-10-20 12:49:32.889177,"London, UK",2,2024-11-14 12:49:32.908897,True,Sunday
TX0304,715838.4909825023,mobile,Android,2024-11-04 12:49:32.889179,"London, UK",6,2024-09-02 12:49:32.908899,True,Monday
TX0305,35007.118550182044,web,Mac,2024-11-14 12:49:32.889180,"Berlin, Germany",9,2023-12-31 12:49:32.908901,True,Thursday
TX0306,493565.92840175814,web,Android,2024-10-17 12:49:32.889182,"Lagos, Nigeria",6,2024-07-04 12:49:32.908903,False,Thursday
TX0307,163670.02104316658,ATM,iOS,2024-11-10 12:49:32.889184,"Berlin, Germany",8,2023-11-27 12:49:32.908904,False,Sunday
TX0308,22274.675339207213,mobile,Mac,2024-10-21 12:49:32.889186,"New York, USA",8,2024-04-13 12:49:32.908906,True,Monday
TX0309,295214.2031856082,POS,Mac,2024-10-29 12:49:32.889188,"New York, USA",1,2024-04-13 12:49:32.908908,False,Tuesday
TX0310,276354.8286314714,POS,Mac,2024-10-21 12:49:32.889190,"Lagos, Nigeria",9,2024-09-16 12:49:32.908910,False,Monday
TX0311,639894.471445348,web,Android,2024-10-17 12:49:32.889192,"Berlin, Germany",4,2024-06-02 12:49:32.908912,True,Thursday
TX0312,254485.3566374205,POS,Windows,2024-11-13 12:49:32.889193,"New York, USA",5,2024-02-26 12:49:32.908914,False,Wednesday
TX0313,365174.3462924833,ATM,Mac,2024-10-23 12:49:32.889195,"Berlin, Germany",4,2024-01-26 12:49:32.908916,False,Wednesday
TX0314,745855.3079140027,ATM,Mac,2024-11-03 12:49:32.889197,"Berlin, Germany",1,2024-04-02 12:49:32.908918,False,Sunday
TX0315,236368.26810879918,web,iOS,2024-11-12 12:49:32.889199,"New York, USA",7,2024-01-04 12:49:32.908919,False,Tuesday
TX0316,549857.2501514218,web,Mac,2024-11-07 12:49:32.889201,"Lagos, Nigeria",5,2023-11-28 12:49:32.908921,True,Thursday
TX0317,860284.1317023914,ATM,iOS,2024-10-18 12:49:32.889202,"Lagos, Nigeria",5,2024-09-01 12:49:32.908923,False,Friday
TX0318,621407.0900564218,mobile,iOS,2024-11-11 12:49:32.889204,"New York, USA",5,2024-01-29 12:49:32.908925,False,Monday
TX0319,550472.6202414365,POS,Android,2024-10-15 12:49:32.889206,"London, UK",9,2024-04-29 12:49:32.908927,False,Tuesday
TX0320,278472.6266930083,ATM,Windows,2024-10-22 12:49:32.889208,"New York, USA",2,2024-01-05 12:49:32.908928,True,Tuesday
TX0321,404725.187632133,ATM,Android,2024-10-19 12:49:32.889210,"London, UK",8,2024-03-22 12:49:32.908930,False,Saturday
TX0322,767397.7898051969,POS,Mac,2024-10-19 12:49:32.889211,"London, UK",6,2024-10-02 12:49:32.908932,True,Saturday
TX0323,704635.9764124613,ATM,Mac,2024-10-24 12:49:32.889213,"Berlin, Germany",5,2024-08-29 12:49:32.908934,False,Thursday
TX0324,84524.26955369525,ATM,iOS,2024-10-19 12:49:32.889215,"London, UK",9,2024-09-24 12:49:32.908936,False,Saturday
TX0325,441535.46551169915,mobile,iOS,2024-10-16 12:49:32.889217,"New York, USA",4,2024-09-08 12:49:32.908938,True,Wednesday
TX0326,169662.17167560282,POS,Mac,2024-10-23 12:49:32.889219,"Berlin, Germany",9,2024-10-04 12:49:32.908939,False,Wednesday
TX0327,140471.18366804282,ATM,Windows,2024-10-17 12:49:32.889220,"Lagos, Nigeria",7,2024-10-01 12:49:32.908941,False,Thursday
TX0328,83298.36585999519,POS,Mac,2024-10-29 12:49:32.889222,"Lagos, Nigeria",2,2024-10-14 12:49:32.908943,False,Tuesday
TX0329,759832.5274937219,web,Windows,2024-11-05 12:49:32.889224,"Berlin, Germany",7,2024-09-16 12:49:32.908945,True,Tuesday
TX0330,481704.7767075265,web,Android,2024-10-24 12:49:32.889226,"London, UK",5,2024-08-01 12:49:32.908946,False,Thursday
TX0331,195593.95691857976,ATM,iOS,2024-11-06 12:49:32.889228,"London, UK",3,2024-11-11 12:49:32.908948,True,Wednesday
TX0332,19401.905343345847,mobile,Mac,2024-11-11 12:49:32.889230,"Lagos, Nigeria",1,2023-11-20 12:49:32.908950,False,Monday
TX0333,347621.05590450304,POS,iOS,2024-11-13 12:49:32.889231,"New York, USA",3,2023-12-22 12:49:32.908952,False,Wednesday
TX0334,502012.82556963025,ATM,iOS,2024-10-20 12:49:32.889233,"Berlin, Germany",3,2024-03-31 12:49:32.908954,True,Sunday
TX0335,835426.5204177647,POS,iOS,2024-11-13 12:49:32.889235,"Berlin, Germany",6,2023-12-05 12:49:32.908955,True,Wednesday
TX0336,735270.476071099,web,iOS,2024-11-02 12:49:32.889237,"New York, USA",8,2024-06-09 12:49:32.908957,False,Saturday
TX0337,952624.4985448724,ATM,Mac,2024-11-12 12:49:32.889239,"Berlin, Germany",9,2024-03-01 12:49:32.908959,True,Tuesday
TX0338,842628.9299860849,web,Windows,2024-10-19 12:49:32.889240,"New York, USA",3,2024-01-04 12:49:32.908961,True,Saturday
TX0339,925091.1377524708,web,iOS,2024-11-04 12:49:32.889242,"London, UK",1,2024-10-13 12:49:32.908963,False,Monday
TX0340,5811.323418705189,mobile,Mac,2024-10-23 12:49:32.889244,"London, UK",2,2023-11-23 12:49:32.908964,True,Wednesday
TX0341,440013.3114728253,ATM,Android,2024-11-08 12:49:32.889246,"Berlin, Germany",6,2024-03-14 12:49:32.908966,True,Friday
TX0342,58020.113058980125,ATM,iOS,2024-10-29 12:49:32.889248,"Berlin, Germany",8,2024-07-14 12:49:32.908968,True,Tuesday
TX0343,325006.6670539025,POS,Mac,2024-10-28 12:49:32.889249,"Lagos, Nigeria",9,2024-07-17 12:49:32.908970,False,Monday
TX0344,181557.7290564861,ATM,Android,2024-11-14 12:49:32.889251,"Lagos, Nigeria",9,2024-02-21 12:49:32.908972,True,Thursday
TX0345,570711.3246454269,POS,iOS,2024-11-04 12:49:32.889253,"London, UK",9,2024-05-07 12:49:32.908974,False,Monday
TX0346,286881.4027696128,ATM,Windows,2024-11-12 12:49:32.889255,"London, UK",3,2024-06-08 12:49:32.908975,False,Tuesday
TX0347,884141.730096846,mobile,Android,2024-11-04 12:49:32.889257,"Berlin, Germany",4,2024-06-27 12:49:32.908977,False,Monday
TX0348,373958.4123618103,web,Android,2024-11-13 12:49:32.889258,"London, UK",4,2023-12-09 12:49:32.908979,True,Wednesday
TX0349,408387.8975005553,POS,iOS,2024-10-19 12:49:32.889260,"Berlin, Germany",8,2024-03-05 12:49:32.908981,True,Saturday
TX0350,48046.141030405604,ATM,iOS,2024-11-01 12:49:32.889262,"Berlin, Germany",9,2024-02-22 12:49:32.908983,False,Friday
TX0351,96182.44098358037,mobile,Mac,2024-11-05 12:49:32.889264,"New York, USA",4,2024-05-12 12:49:32.908984,True,Tuesday
TX0352,47504.07304481561,POS,Mac,2024-10-22 12:49:32.889265,"Lagos, Nigeria",6,2024-01-20 12:49:32.908986,True,Tuesday
TX0353,782167.8531293919,mobile,Windows,2024-10-17 12:49:32.889267,"Berlin, Germany",6,2024-07-05 12:49:32.908988,True,Thursday
TX0354,804046.9298567751,ATM,Android,2024-11-02 12:49:32.889269,"London, UK",6,2024-08-10 12:49:32.908991,False,Saturday
TX0355,291354.314511904,mobile,Mac,2024-11-10 12:49:32.889271,"Berlin, Germany",9,2023-12-20 12:49:32.908993,False,Sunday
TX0356,634189.0975374485,POS,Windows,2024-10-15 12:49:32.889273,"Berlin, Germany",7,2023-12-26 12:49:32.908995,True,Tuesday
TX0357,759282.5862038427,POS,iOS,2024-10-29 12:49:32.889275,"London, UK",5,2024-01-15 12:49:32.908997,False,Tuesday
TX0358,231159.54320347117,ATM,iOS,2024-10-18 12:49:32.889277,"Lagos, Nigeria",5,2024-04-18 12:49:32.908999,False,Friday
TX0359,539945.9869591689,mobile,Mac,2024-10-19 12:49:32.889278,"London, UK",2,2024-04-19 12:49:32.909000,True,Saturday
TX0360,6863.5959712617305,POS,Mac,2024-10-27 12:49:32.889280,"Lagos, Nigeria",1,2024-03-27 12:49:32.909002,False,Sunday
TX0361,95561.43980750312,ATM,Android,2024-11-04 12:49:32.889282,"Lagos, Nigeria",2,2023-12-05 12:49:32.909004,False,Monday
TX0362,502824.72472432186,mobile,Android,2024-10-27 12:49:32.889284,"Lagos, Nigeria",1,2024-05-18 12:49:32.909006,True,Sunday
TX0363,709605.7055019094,POS,iOS,2024-10-28 12:49:32.889286,"Berlin, Germany",3,2023-12-28 12:49:32.909008,True,Monday
TX0364,617706.398147952,ATM,Windows,2024-10-23 12:49:32.889287,"New York, USA",2,2024-03-03 12:49:32.909012,True,Wednesday
TX0365,311750.82047219115,POS,Android,2024-11-01 12:49:32.889289,"Lagos, Nigeria",7,2024-06-14 12:49:32.909014,False,Friday
TX0366,846245.5310906138,web,Mac,2024-11-07 12:49:32.889291,"London, UK",9,2024-08-11 12:49:32.909016,True,Thursday
TX0367,552298.0214160956,ATM,Windows,2024-10-28 12:49:32.889293,"Lagos, Nigeria",1,2024-01-13 12:49:32.909018,True,Monday
TX0368,483857.9834341436,web,Android,2024-11-02 12:49:32.889295,"London, UK",4,2024-09-09 12:49:32.909020,False,Saturday
TX0369,908230.360695786,web,iOS,2024-10-31 12:49:32.889296,"Lagos, Nigeria",9,2024-10-11 12:49:32.909022,False,Thursday
TX0370,358344.8945588116,web,Android,2024-10-25 12:49:32.889298,"London, UK",4,2024-02-21 12:49:32.909024,True,Friday
